+------------+--------+--------+--------+----------+--------+----------+--------+----------+-----------+----------+----------+
|    Date    |  Close |   MA10 |   MA40 | InSignal |  Entry | ExSignal |   Exit | Position | StopLevel |      MTM |   Equity |
| 2011-04-19 | 106.33 | 106.94 | 106.13 |          |        |          |        |      121 |    104.42 |  -207.72 | 12883.19 |
| 2011-04-20 | 107.78 | 106.90 | 106.19 |          |        |          |        |      121 |    105.08 |   -32.34 | 13058.57 |
| 2011-04-21 | 108.33 | 106.93 | 106.26 |          |        |          |        |      121 |    105.45 |    34.29 | 13125.20 |
| 2011-04-25 | 108.21 | 107.00 | 106.29 |          |        |          |        |      121 |    105.86 |    20.57 | 13111.48 |
| 2011-04-26 | 109.14 | 107.19 | 106.34 |          |        |          |        |      121 |    106.66 |   133.25 | 13224.15 |
| 2011-04-27 | 109.86 | 107.53 | 106.45 |          |        |          |        |      121 |    107.26 |   219.47 | 13310.38 |
| 2011-04-28 | 110.21 | 107.90 | 106.56 |          |        |          |        |      121 |    107.48 |   262.58 | 13353.49 |
| 2011-04-29 | 110.47 | 108.30 | 106.63 |          |        |          |        |      121 |    107.48 |   293.93 | 13384.84 |
| 2011-05-02 |  110.3 | 108.63 | 106.72 |          |        |          |        |      121 |    107.76 |   273.35 | 13364.26 |
| 2011-05-03 |  109.9 | 109.05 | 106.81 |          |        |          |        |      121 |    107.76 |   225.35 | 13316.25 |
| 2011-05-04 | 109.18 | 109.34 | 106.87 |          |        |          |        |      121 |    107.76 |   137.17 | 13228.07 |
| 2011-05-05 | 108.19 | 109.38 | 106.91 |          |        |          |        |      121 |    107.76 |    17.63 | 13108.54 |
| 2011-05-06 | 108.67 | 109.41 | 107.01 |          |        |          |        |      121 |    107.76 |    75.44 | 13166.34 |
| 2011-05-09 | 109.09 | 109.50 | 107.10 |          |        |          |        |      121 |    107.76 |   126.39 | 13217.29 |
| 2011-05-10 | 110.02 | 109.59 | 107.22 |          |        |          |        |      121 |    107.76 |   239.06 | 13329.97 |
| 2011-05-11 | 108.86 | 109.49 | 107.36 |          |        |          |        |      121 |    107.76 |    98.96 | 13189.87 |
| 2011-05-12 | 109.38 | 109.41 | 107.55 |          |        |          |        |      121 |    107.76 |   161.66 | 13252.57 |
| 2011-05-13 | 108.54 | 109.21 | 107.68 |          |        |          |        |      121 |    107.76 |    59.76 | 13150.67 |
| 2011-05-16 | 107.85 | 108.97 | 107.79 |          |        |          |        |      121 |    107.76 |   -23.51 | 13067.39 |
| 2011-05-17 | 107.83 | 108.76 | 107.86 |          |        |          |        |      121 |    107.76 |   -25.48 | 13065.43 |
| 2011-05-18 |  108.8 | 108.72 | 107.97 |          |        |          |        |      121 |    107.76 |    91.11 | 13182.02 |
| 2011-05-19 | 109.05 | 108.81 | 108.07 |          |        |          |        |      121 |    107.93 |   122.47 | 13213.38 |
| 2011-05-20 | 108.19 | 108.76 | 108.12 |          |        |          |        |      121 |    108.11 |    17.63 | 13108.54 |
| 2011-05-23 | 106.93 | 108.55 | 108.14 |          |        |          |        |      121 |    108.11 |  -134.23 | 12956.68 |
| 2011-05-24 | 106.84 | 108.23 | 108.16 |          |        |          |        |      121 |    108.35 |  -145.01 | 12945.90 |
| 2011-05-25 |  107.2 | 108.06 | 108.17 |          |        |          |        |      121 |    108.52 |  -101.90 | 12989.01 |
| 2011-05-26 | 107.69 | 107.89 | 108.17 |          |        |   MA-    | 106.91 |      121 |    108.52 |  -137.17 | 12953.74 |
| 2011-05-27 | 108.11 | 107.85 | 108.19 |          |        |          |        |          |           |          | 12953.74 |
| 2011-05-31 | 109.23 | 107.99 | 108.23 |          |        |          |        |          |           |          | 12953.74 |
| 2011-06-01 | 106.78 | 107.88 | 108.20 |          |        |          |        |          |           |          | 12953.74 |
| 2011-06-02 | 106.67 | 107.67 | 108.17 |          |        |          |        |          |           |          | 12953.74 |
| 2011-06-03 | 105.61 | 107.33 | 108.10 |          |        |          |        |          |           |          | 12953.74 |
| 2011-06-06 | 104.49 | 106.95 | 108.02 |          |        |          |        |          |           |          | 12953.74 |
| 2011-06-07 | 104.42 | 106.70 | 107.94 |          |        |          |        |          |           |          | 12953.74 |
| 2011-06-08 | 103.99 | 106.42 | 107.86 |          |        |          |        |          |           |          | 12953.74 |
| 2011-06-09 | 104.78 | 106.18 | 107.81 |          |        |          |        |          |           |          | 12953.74 |
| 2011-06-10 | 103.32 | 105.74 | 107.73 |          |        |          |        |          |           |          | 12953.74 |
| 2011-06-13 |  103.4 | 105.27 | 107.66 |          |        |          |        |          |           |          | 12953.74 |
| 2011-06-14 | 104.71 | 104.82 | 107.60 |          |        |          |        |          |           |          | 12953.74 |
| 2011-06-15 | 102.85 | 104.42 | 107.53 |          |        |          |        |          |           |          | 12953.74 |
| 2011-06-16 | 103.08 | 104.06 | 107.45 |          |        |          |        |          |           |          | 12953.74 |
| 2011-06-17 | 103.39 | 103.84 | 107.34 |          |        |          |        |          |           |          | 12953.74 |
| 2011-06-20 | 103.92 | 103.79 | 107.23 |          |        |          |        |          |           |          | 12953.74 |
| 2011-06-21 | 105.34 | 103.88 | 107.16 |          |        |          |        |          |           |          | 12953.74 |
| 2011-06-22 |  104.7 | 103.95 | 107.05 |          |        |          |        |          |           |          | 12953.74 |
| 2011-06-23 |  104.4 | 103.91 | 106.91 |          |        |          |        |          |           |          | 12953.74 |
| 2011-06-24 | 103.19 | 103.90 | 106.73 |          |        |          |        |          |           |          | 12953.74 |
| 2011-06-27 | 104.11 | 103.97 | 106.58 |          |        |          |        |          |           |          | 12953.74 |
| 2011-06-28 | 105.47 | 104.05 | 106.45 |          |        |          |        |          |           |          | 12953.74 |
| 2011-06-29 | 106.37 | 104.40 | 106.37 |          |        |          |        |          |           |          | 12953.74 |
| 2011-06-30 | 107.39 | 104.83 | 106.32 |          |        |          |        |          |           |          | 12953.74 |
| 2011-07-01 | 108.98 | 105.39 | 106.34 |          |        |          |        |          |           |          | 12953.74 |
| 2011-07-05 | 108.89 | 105.89 | 106.35 |          |        |          |        |          |           |          | 12953.74 |
| 2011-07-06 | 109.02 | 106.25 | 106.34 |          |        |          |        |          |           |          | 12953.74 |
| 2011-07-07 | 110.15 | 106.80 | 106.35 |          |        |          |        |          |           |          | 12953.74 |
| 2011-07-08 | 109.37 | 107.29 | 106.36 |   MA+    | 108.90 |          |        |      118 |    104.61 |    54.73 | 13008.47 |
| 2011-07-11 | 107.39 | 107.71 | 106.31 |          |        |          |        |      118 |    104.61 |  -178.60 | 12775.14 |
| 2011-07-12 | 106.93 | 108.00 | 106.27 |          |        |          |        |      118 |    104.61 |  -233.33 | 12720.41 |
| 2011-07-13 | 107.28 | 108.18 | 106.26 |          |        |          |        |      118 |    104.61 |  -191.08 | 12762.66 |
| 2011-07-14 | 106.54 | 108.19 | 106.22 |          |        |          |        |      118 |    104.61 |  -278.46 | 12675.27 |
| 2011-07-15 | 107.16 | 108.17 | 106.18 |          |        |          |        |      118 |    104.61 |  -205.48 | 12748.25 |
| 2011-07-18 | 106.28 | 107.90 | 106.11 |          |        |          |        |      118 |    104.67 |  -309.19 | 12644.55 |
| 2011-07-19 | 108.01 | 107.81 | 106.11 |          |        |          |        |      118 |    104.76 |  -105.62 | 12848.12 |
| 2011-07-20 | 107.94 | 107.71 | 106.14 |          |        |          |        |      118 |    104.76 |  -113.31 | 12840.43 |
| 2011-07-21 | 109.44 | 107.64 | 106.20 |          |        |          |        |      118 |    104.85 |    63.38 | 13017.11 |
| 2011-07-22 | 109.51 | 107.65 | 106.26 |          |        |          |        |      118 |    104.98 |    72.02 | 13025.76 |
| 2011-07-25 |  108.9 | 107.80 | 106.29 |          |        |          |        |      118 |    105.21 |     0.00 | 12953.74 |
| 2011-07-26 |  108.5 | 107.96 | 106.30 |          |        |          |        |      118 |    105.44 |   -48.01 | 12905.73 |
| 2011-07-27 | 106.28 | 107.86 | 106.22 |          |        |          |        |      118 |    105.51 |  -310.15 | 12643.59 |
| 2011-07-28 | 105.97 | 107.80 | 106.20 |          |        |          |        |      118 |    105.65 |  -346.64 | 12607.10 |
| 2011-07-29 | 105.24 | 107.61 | 106.17 |          |        |          |        |      118 |    105.77 |  -432.10 | 12521.64 |
| 2011-08-01 | 104.79 | 107.46 | 106.15 |          |        |          |        |      118 |    106.10 |  -484.91 | 12468.83 |
| 2011-08-02 | 102.12 | 106.87 | 106.09 |          |        |          |        |      118 |    106.10 |  -800.82 | 12152.92 |
| 2011-08-03 | 102.67 | 106.34 | 106.04 |          |        |          |        |      118 |    106.10 |  -735.52 | 12218.21 |
| 2011-08-04 |  97.86 | 105.18 | 105.89 |          |        |          |        |      118 |    106.10 | -1303.02 | 11650.72 |
| 2011-08-05 |  97.71 | 104.00 | 105.72 |          |        |   MA-    |  99.08 |      118 |    106.10 | -1158.98 | 11794.75 |
| 2011-08-08 |  91.35 | 102.25 | 105.42 |          |        |          |        |          |           |          | 11794.75 |
| 2011-08-09 |   95.6 | 100.96 | 105.22 |          |        |          |        |          |           |          | 11794.75 |
| 2011-08-10 |  91.38 |  99.47 | 104.89 |          |        |          |        |          |           |          | 11794.75 |
| 2011-08-11 |  95.48 |  98.42 | 104.70 |          |        |          |        |          |           |          | 11794.75 |
| 2011-08-12 |  96.12 |  97.51 | 104.53 |          |        |          |        |          |           |          | 11794.75 |
| 2011-08-15 |  98.15 |  96.84 | 104.40 |          |        |          |        |          |           |          | 11794.75 |
| 2011-08-16 |  97.32 |  96.36 | 104.23 |          |        |          |        |          |           |          | 11794.75 |
| 2011-08-17 |  97.38 |  95.83 | 104.03 |          |        |          |        |          |           |          | 11794.75 |
| 2011-08-18 |  93.18 |  95.37 | 103.75 |          |        |          |        |          |           |          | 11794.75 |
| 2011-08-19 |  91.66 |  94.76 | 103.43 |          |        |          |        |          |           |          | 11794.75 |
| 2011-08-22 |  91.73 |  94.80 | 103.14 |          |        |          |        |          |           |          | 11794.75 |
| 2011-08-23 |  94.75 |  94.72 | 102.91 |          |        |          |        |          |           |          | 11794.75 |
| 2011-08-24 |  96.09 |  95.19 | 102.67 |          |        |          |        |          |           |          | 11794.75 |
| 2011-08-25 |  94.62 |  95.10 | 102.38 |          |        |          |        |          |           |          | 11794.75 |
| 2011-08-26 |   96.0 |  95.09 | 102.09 |          |        |          |        |          |           |          | 11794.75 |
| 2011-08-29 |  98.76 |  95.15 | 101.84 |          |        |          |        |          |           |          | 11794.75 |
| 2011-08-30 |  99.02 |  95.32 | 101.59 |          |        |          |        |          |           |          | 11794.75 |
| 2011-08-31 |  99.46 |  95.53 | 101.35 |          |        |          |        |          |           |          | 11794.75 |
| 2011-09-01 |  98.41 |  96.05 | 101.06 |          |        |          |        |          |           |          | 11794.75 |
| 2011-09-02 |   95.9 |  96.47 | 100.72 |          |        |          |        |          |           |          | 11794.75 |
| 2011-09-06 |   95.2 |  96.82 | 100.42 |          |        |          |        |          |           |          | 11794.75 |
| 2011-09-07 |  97.89 |  97.13 | 100.19 |          |        |          |        |          |           |          | 11794.75 |
| 2011-09-08 |  96.87 |  97.21 |  99.93 |          |        |          |        |          |           |          | 11794.75 |
| 2011-09-09 |  94.33 |  97.18 |  99.63 |          |        |          |        |          |           |          | 11794.75 |
| 2011-09-12 |  94.94 |  97.08 |  99.32 |          |        |          |        |          |           |          | 11794.75 |
| 2011-09-13 |  95.81 |  96.78 |  99.06 |          |        |          |        |          |           |          | 11794.75 |
| 2011-09-14 |  97.14 |  96.59 |  98.79 |          |        |          |        |          |           |          | 11794.75 |
| 2011-09-15 |  98.81 |  96.53 |  98.56 |          |        |          |        |          |           |          | 11794.75 |
| 2011-09-16 |   99.4 |  96.63 |  98.31 |          |        |          |        |          |           |          | 11794.75 |
| 2011-09-19 |  98.41 |  96.88 |  98.03 |          |        |          |        |          |           |          | 11794.75 |
| 2011-09-20 |  98.29 |  97.19 |  97.76 |          |        |          |        |          |           |          | 11794.75 |
| 2011-09-21 |   95.4 |  96.94 |  97.44 |          |        |          |        |          |           |          | 11794.75 |
| 2011-09-22 |  92.31 |  96.48 |  97.09 |          |        |          |        |          |           |          | 11794.75 |
| 2011-09-23 |  92.87 |  96.34 |  96.76 |          |        |          |        |          |           |          | 11794.75 |
| 2011-09-26 |  95.08 |  96.35 |  96.51 |          |        |          |        |          |           |          | 11794.75 |
| 2011-09-27 |  96.14 |  96.39 |  96.29 |          |        |          |        |          |           |          | 11794.75 |
| 2011-09-28 |  94.18 |  96.09 |  96.09 |   MA+    |  96.34 |          |        |      122 |     91.87 |  -263.45 | 11531.31 |
| 2011-09-29 |  94.92 |  95.70 |  95.90 |          |        |   MA-    |  95.74 |      122 |     91.87 |   -72.85 | 11721.91 |
| 2011-09-30 |  92.55 |  95.02 |  95.77 |          |        |          |        |          |           |          | 11721.91 |
| 2011-10-03 |  89.92 |  94.17 |  95.57 |          |        |          |        |          |           |          | 11721.91 |
| 2011-10-04 |  91.89 |  93.53 |  95.58 |          |        |          |        |          |           |          | 11721.91 |
| 2011-10-05 |  93.59 |  93.35 |  95.53 |          |        |          |        |          |           |          | 11721.91 |
| 2011-10-06 |  95.28 |  93.64 |  95.63 |          |        |          |        |          |           |          | 11721.91 |
| 2011-10-07 |  94.65 |  93.82 |  95.61 |          |        |          |        |          |           |          | 11721.91 |
| 2011-10-10 |  97.81 |  94.09 |  95.65 |          |        |          |        |          |           |          | 11721.91 |
| 2011-10-11 |  97.91 |  94.27 |  95.65 |          |        |          |        |          |           |          | 11721.91 |
| 2011-10-12 |  98.77 |  94.73 |  95.68 |          |        |          |        |          |           |          | 11721.91 |
| 2011-10-13 |  98.57 |  95.09 |  95.71 |          |        |          |        |          |           |          | 11721.91 |
| 2011-10-14 | 100.26 |  95.86 |  95.89 |          |        |          |        |          |           |          | 11721.91 |
| 2011-10-17 |  98.34 |  96.71 |  96.06 |          |        |          |        |          |           |          | 11721.91 |
| 2011-10-18 | 100.27 |  97.55 |  96.27 |   MA+    |  98.27 |          |        |      119 |     93.92 |   237.50 | 11959.41 |
| 2011-10-19 |  99.08 |  98.09 |  96.38 |          |        |          |        |      119 |     93.92 |    96.36 | 11818.27 |
| 2011-10-20 |  99.51 |  98.52 |  96.46 |          |        |          |        |      119 |     93.92 |   147.96 | 11869.86 |
| 2011-10-21 |  101.4 |  99.19 |  96.63 |          |        |          |        |      119 |     93.93 |   372.80 | 12094.71 |
| 2011-10-24 | 102.65 |  99.67 |  96.80 |          |        |          |        |      119 |     94.74 |   520.75 | 12242.66 |
| 2011-10-25 | 100.65 |  99.95 |  96.85 |          |        |          |        |      119 |     94.74 |   283.25 | 12005.16 |
| 2011-10-26 | 101.67 | 100.24 |  96.91 |          |        |          |        |      119 |     94.74 |   404.92 | 12126.83 |
| 2011-10-27 | 105.21 | 100.90 |  97.06 |          |        |          |        |      119 |     96.52 |   826.39 | 12548.30 |
| 2011-10-28 | 105.19 | 101.40 |  97.23 |          |        |          |        |      119 |     96.52 |   823.47 | 12545.38 |
| 2011-10-31 | 102.65 | 101.83 |  97.39 |          |        |          |        |      119 |     96.52 |   521.73 | 12243.63 |
| 2011-11-01 |  99.79 | 101.78 |  97.51 |          |        |          |        |      119 |     96.52 |   181.05 | 11902.95 |
| 2011-11-02 | 101.42 | 102.02 |  97.60 |          |        |          |        |      119 |     96.52 |   374.75 | 12096.65 |
| 2011-11-03 | 103.27 | 102.39 |  97.76 |          |        |          |        |      119 |     96.52 |   594.73 | 12316.64 |
| 2011-11-04 | 102.64 | 102.51 |  97.97 |          |        |          |        |      119 |     96.52 |   519.78 | 12241.69 |
| 2011-11-07 | 103.28 | 102.58 |  98.17 |          |        |          |        |      119 |     97.45 |   595.70 | 12317.61 |
| 2011-11-08 |  104.6 | 102.97 |  98.39 |          |        |          |        |      119 |     98.19 |   753.39 | 12475.29 |
| 2011-11-09 | 100.74 | 102.88 |  98.48 |          |        |          |        |      119 |     99.02 |   293.96 | 12015.87 |
| 2011-11-10 | 101.69 | 102.53 |  98.56 |          |        |          |        |      119 |     99.59 |   406.87 | 12128.78 |
| 2011-11-11 |  103.6 | 102.37 |  98.66 |          |        |          |        |      119 |    100.34 |   634.64 | 12356.54 |
| 2011-11-14 | 102.62 | 102.36 |  98.77 |          |        |          |        |      119 |    100.59 |   517.83 | 12239.74 |
| 2011-11-15 | 103.13 | 102.70 |  98.89 |          |        |          |        |      119 |    100.85 |   578.18 | 12300.09 |
| 2011-11-16 | 101.49 | 102.70 |  99.04 |          |        |          |        |      119 |    101.08 |   383.51 | 12105.41 |
| 2011-11-17 |  99.88 | 102.37 |  99.23 |          |        |          |        |      119 |    101.26 |   191.75 | 11913.66 |
| 2011-11-18 |  99.77 | 102.08 |  99.40 |          |        |          |        |      119 |    101.26 |   179.10 | 11901.01 |
| 2011-11-21 |  97.88 | 101.54 |  99.47 |          |        |          |        |      119 |    101.26 |   -46.72 | 11675.19 |
| 2011-11-22 |  97.49 | 100.83 |  99.50 |          |        |          |        |      119 |    101.26 |   -92.47 | 11629.44 |
| 2011-11-23 |  95.34 | 100.29 |  99.53 |          |        |          |        |      119 |    101.26 |  -348.47 | 11373.44 |
| 2011-11-25 |  95.16 |  99.64 |  99.54 |          |        |          |        |      119 |    101.26 |  -369.88 | 11352.03 |
| 2011-11-28 |  97.92 |  99.07 |  99.67 |          |        |          |        |      119 |    101.26 |   -41.85 | 11680.05 |
| 2011-11-29 |   98.2 |  98.63 |  99.88 |          |        |   MA-    |  98.20 |      119 |    101.26 |    -8.76 | 11713.15 |
| 2011-11-30 | 102.24 |  98.54 | 100.14 |          |        |          |        |          |           |          | 11713.15 |
| 2011-12-01 | 102.22 |  98.61 | 100.36 |          |        |          |        |          |           |          | 11713.15 |
| 2011-12-02 | 102.13 |  98.83 | 100.53 |          |        |          |        |          |           |          | 11713.15 |
| 2011-12-05 | 103.24 |  99.18 | 100.74 |          |        |          |        |          |           |          | 11713.15 |
| 2011-12-06 | 103.28 |  99.72 | 100.88 |          |        |          |        |          |           |          | 11713.15 |
| 2011-12-07 | 103.66 | 100.34 | 101.02 |          |        |          |        |          |           |          | 11713.15 |
| 2011-12-08 | 101.39 | 100.94 | 101.09 |          |        |          |        |          |           |          | 11713.15 |
| 2011-12-09 |  103.1 | 101.74 | 101.20 |          |        |          |        |          |           |          | 11713.15 |
| 2011-12-12 |  101.6 | 102.11 | 101.23 |   MA+    | 102.20 |          |        |      114 |     95.68 |   -69.00 | 11644.14 |
| 2011-12-13 | 100.65 | 102.35 | 101.29 |          |        |          |        |      114 |     96.27 |  -177.17 | 11535.98 |
| 2011-12-14 |  99.58 | 102.08 | 101.28 |          |        |          |        |      114 |     96.53 |  -299.32 | 11413.82 |
| 2011-12-15 |  99.94 | 101.86 | 101.30 |          |        |          |        |      114 |     96.53 |  -258.29 | 11454.85 |
| 2011-12-16 | 100.09 | 101.65 | 101.31 |          |        |          |        |      114 |     96.53 |  -241.40 | 11471.75 |
| 2011-12-19 |  99.02 | 101.23 | 101.25 |          |        |          |        |      114 |     96.68 |  -363.39 | 11349.76 |
| 2011-12-20 | 102.01 | 101.10 | 101.23 |          |        |   MA-    | 100.57 |      114 |     96.73 |  -186.04 | 11527.11 |
| 2011-12-21 | 102.21 | 100.96 | 101.27 |          |        |          |        |          |           |          | 11527.11 |
| 2011-12-22 | 103.12 | 101.13 | 101.31 |          |        |          |        |          |           |          | 11527.11 |
| 2011-12-23 | 104.04 | 101.22 | 101.28 |          |        |          |        |          |           |          | 11527.11 |
| 2011-12-27 | 104.12 | 101.48 | 101.25 |          |        |          |        |          |           |          | 11527.11 |
| 2011-12-28 | 102.75 | 101.69 | 101.26 |   MA+    | 104.14 |          |        |      110 |     97.78 |  -152.12 | 11374.99 |
| 2011-12-29 | 103.81 | 102.11 | 101.36 |          |        |          |        |      110 |     97.89 |   -35.31 | 11491.80 |
| 2011-12-30 |  103.3 | 102.45 | 101.40 |          |        |          |        |      110 |     98.60 |   -91.45 | 11435.66 |
| 2012-01-03 | 104.95 | 102.93 | 101.45 |          |        |          |        |      110 |    100.95 |    89.64 | 11616.75 |
| 2012-01-04 | 105.12 | 103.54 | 101.51 |          |        |          |        |      110 |    101.18 |   107.75 | 11634.86 |
| 2012-01-05 |  105.4 | 103.88 | 101.56 |          |        |          |        |      110 |    101.42 |   138.53 | 11665.64 |
| 2012-01-06 | 105.12 | 104.17 | 101.57 |          |        |          |        |      110 |    101.42 |   108.66 | 11635.76 |
| 2012-01-09 | 105.38 | 104.40 | 101.69 |          |        |          |        |      110 |    101.42 |   136.73 | 11663.84 |
| 2012-01-10 | 106.29 | 104.62 | 101.81 |          |        |          |        |      110 |    101.78 |   237.23 | 11764.34 |
| 2012-01-11 | 106.35 | 104.85 | 101.87 |          |        |          |        |      110 |    101.78 |   243.57 | 11770.68 |
| 2012-01-12 | 106.61 | 105.23 | 101.97 |          |        |          |        |      110 |    101.78 |   271.64 | 11798.74 |
| 2012-01-13 | 106.05 | 105.46 | 102.05 |          |        |          |        |      110 |    101.78 |   210.97 | 11738.08 |
| 2012-01-17 | 106.47 | 105.77 | 102.17 |          |        |          |        |      110 |    101.78 |   256.25 | 11783.35 |
| 2012-01-18 | 107.64 | 106.04 | 102.36 |          |        |          |        |      110 |    101.78 |   385.73 | 11912.84 |
| 2012-01-19 | 108.21 | 106.35 | 102.58 |          |        |          |        |      110 |    101.84 |   448.20 | 11975.31 |
| 2012-01-20 | 108.61 | 106.67 | 102.84 |          |        |          |        |      110 |    101.99 |   492.57 | 12019.68 |
| 2012-01-23 | 108.33 | 107.00 | 103.12 |          |        |          |        |      110 |    102.39 |   461.79 | 11988.90 |
| 2012-01-24 | 108.21 | 107.28 | 103.44 |          |        |          |        |      110 |    102.62 |   448.20 | 11975.31 |
| 2012-01-25 | 109.12 | 107.56 | 103.79 |          |        |          |        |      110 |    103.32 |   547.80 | 12074.91 |
| 2012-01-26 | 108.56 | 107.78 | 104.05 |          |        |          |        |      110 |    104.48 |   486.23 | 12013.34 |
| 2012-01-27 | 108.51 | 107.97 | 104.31 |          |        |          |        |      110 |    104.66 |   480.80 | 12007.91 |
| 2012-01-30 | 108.14 | 108.18 | 104.46 |          |        |          |        |      110 |    104.92 |   440.05 | 11967.16 |
| 2012-01-31 |  108.1 | 108.34 | 104.61 |          |        |          |        |      110 |    105.10 |   435.53 | 11962.64 |
| 2012-02-01 | 109.04 | 108.48 | 104.78 |          |        |          |        |      110 |    105.10 |   539.66 | 12066.77 |
| 2012-02-02 | 109.21 | 108.58 | 104.93 |          |        |          |        |      110 |    105.10 |   558.67 | 12085.77 |
| 2012-02-03 | 110.75 | 108.80 | 105.11 |          |        |          |        |      110 |    106.16 |   727.09 | 12254.19 |
| 2012-02-06 | 110.67 | 109.03 | 105.29 |          |        |          |        |      110 |    106.16 |   718.94 | 12246.04 |
| 2012-02-07 | 110.95 | 109.30 | 105.53 |          |        |          |        |      110 |    106.65 |   749.72 | 12276.83 |
| 2012-02-08 | 111.28 | 109.52 | 105.73 |          |        |          |        |      110 |    106.70 |   785.94 | 12313.05 |
| 2012-02-09 | 111.42 | 109.81 | 105.98 |          |        |          |        |      110 |    106.93 |   801.33 | 12328.44 |
| 2012-02-10 |  110.6 | 110.02 | 106.23 |          |        |          |        |      110 |    107.01 |   710.79 | 12237.89 |
| 2012-02-13 | 111.42 | 110.34 | 106.52 |          |        |          |        |      110 |    107.10 |   801.33 | 12328.44 |
| 2012-02-14 | 111.28 | 110.66 | 106.81 |          |        |          |        |      110 |    107.24 |   785.94 | 12313.05 |
| 2012-02-15 | 110.76 | 110.83 | 107.07 |          |        |          |        |      110 |    107.55 |   728.89 | 12256.00 |
| 2012-02-16 | 111.99 | 111.11 | 107.40 |          |        |          |        |      110 |    107.83 |   863.81 | 12390.92 |
| 2012-02-17 | 112.28 | 111.27 | 107.65 |          |        |          |        |      110 |    108.19 |   896.40 | 12423.51 |
| 2012-02-21 | 112.33 | 111.43 | 107.91 |          |        |          |        |      110 |    108.70 |   901.84 | 12428.94 |
| 2012-02-22 | 111.97 | 111.53 | 108.13 |          |        |          |        |      110 |    108.93 |   862.00 | 12389.11 |
| 2012-02-23 | 112.47 | 111.65 | 108.34 |          |        |          |        |      110 |    108.94 |   916.32 | 12443.43 |
| 2012-02-24 | 112.71 | 111.78 | 108.55 |          |        |          |        |      110 |    109.00 |   943.49 | 12470.60 |
| 2012-02-27 |  112.9 | 112.01 | 108.81 |          |        |          |        |      110 |    109.18 |   964.31 | 12491.42 |
| 2012-02-28 | 113.23 | 112.19 | 109.04 |          |        |          |        |      110 |    109.29 |  1000.53 | 12527.64 |
| 2012-02-29 | 112.79 | 112.34 | 109.28 |          |        |          |        |      110 |    109.76 |   951.64 | 12478.75 |
| 2012-03-01 | 113.37 | 112.61 | 109.49 |          |        |          |        |      110 |    109.76 |  1015.93 | 12543.04 |
| 2012-03-02 | 113.03 | 112.71 | 109.69 |          |        |          |        |      110 |    109.80 |   977.89 | 12505.00 |
| 2012-03-05 | 112.56 | 112.74 | 109.87 |          |        |          |        |      110 |    110.01 |   927.19 | 12454.30 |
| 2012-03-06 | 110.92 | 112.59 | 110.01 |          |        |          |        |      110 |    110.40 |   746.09 | 12273.20 |
| 2012-03-07 | 111.69 | 112.57 | 110.17 |          |        |          |        |      110 |    110.90 |   831.21 | 12358.32 |
| 2012-03-08 |  112.8 | 112.60 | 110.33 |          |        |          |        |      110 |    111.20 |   953.45 | 12480.55 |
| 2012-03-09 | 113.24 | 112.65 | 110.51 |          |        |          |        |      110 |    111.48 |  1001.44 | 12528.54 |
| 2012-03-12 | 113.25 | 112.69 | 110.67 |          |        |          |        |      110 |    111.49 |  1002.34 | 12529.45 |
| 2012-03-13 | 115.29 | 112.89 | 110.90 |          |        |          |        |      110 |    112.70 |  1226.90 | 12754.01 |
| 2012-03-14 | 115.17 | 113.13 | 111.12 |          |        |          |        |      110 |    112.70 |  1213.31 | 12740.42 |
| 2012-03-15 | 115.83 | 113.38 | 111.33 |          |        |          |        |      110 |    112.70 |  1286.66 | 12813.77 |
| 2012-03-16 | 115.99 | 113.67 | 111.52 |          |        |          |        |      110 |    112.70 |  1304.30 | 12831.40 |
| 2012-03-19 | 116.45 | 114.06 | 111.72 |          |        |          |        |      110 |    112.91 |  1354.32 | 12881.43 |
| 2012-03-20 | 116.11 | 114.58 | 111.91 |          |        |          |        |      110 |    112.91 |  1317.03 | 12844.14 |
| 2012-03-21 | 115.92 | 115.00 | 112.10 |          |        |          |        |      110 |    112.91 |  1296.12 | 12823.23 |
| 2012-03-22 | 115.08 | 115.23 | 112.25 |          |        |          |        |      110 |    112.91 |  1204.26 | 12731.37 |
| 2012-03-23 | 115.46 | 115.45 | 112.42 |          |        |          |        |      110 |    112.91 |  1245.19 | 12772.29 |
| 2012-03-26 | 117.08 | 115.84 | 112.64 |          |        |          |        |      110 |    112.91 |  1423.44 | 12950.54 |
| 2012-03-27 | 116.71 | 115.98 | 112.85 |          |        |          |        |      110 |    112.91 |  1383.42 | 12910.53 |
| 2012-03-28 | 116.13 | 116.08 | 113.05 |          |        |          |        |      110 |    112.91 |  1319.76 | 12846.87 |
| 2012-03-29 | 115.94 | 116.09 | 113.23 |          |        |          |        |      110 |    112.91 |  1297.93 | 12825.04 |
| 2012-03-30 | 116.41 | 116.13 | 113.41 |          |        |          |        |      110 |    112.91 |  1350.68 | 12877.79 |
| 2012-04-02 | 117.27 | 116.21 | 113.57 |          |        |          |        |      110 |    113.06 |  1444.35 | 12971.46 |
| 2012-04-03 | 116.79 | 116.28 | 113.72 |          |        |          |        |      110 |    113.06 |  1391.60 | 12918.71 |
| 2012-04-04 | 115.63 | 116.25 | 113.84 |          |        |          |        |      110 |    113.13 |  1264.28 | 12791.39 |
